DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
CAN,BOG,4245,2555,10114294
CAN,BOG,15500,3410,13351616
CAN,BOG,400,100,391543
CAN,BOG,2000,440,1722789
CAN,BOG,19,240,939703
CAN,BOG,8357,1815,7233226
CAN,BOG,964,1312,5196769
CAN,BOG,4130,917,3628313
CAN,BOG,16083,8836,35030769
CAN,BOG,4456,960,3822662
CAN,BOG,524,2836,11252939
CAN,BOG,3096,25192,100734622
CAN,BOG,1007,7330,29311497
CAN,BOG,819,3174,12697314
CAN,BOG,240,582,2329548
CAN,BOG,1994,9728,38909125
CAN,BOG,55,343,1372538
CAN,BOG,2540,12551,50185381
CAN,BOG,1439,7560,30210956
CAN,BOG,16222,77312,308827382
CAN,BOG,1098,10172,39829438
CAN,BOG,2181,16592,64966381
CAN,BOG,18,244,954973
CAN,BOG,6,292,1142914
CAN,BOG,1477,753,2957165
CAN,BOG,25,252,989294
CAN,BOG,22,2520,9999723
CAN,BOG,2,140,548160
CAN,BOG,35156,9904,39431915
CAN,BOG,3800,692,2756260
CAN,BOG,18344,2980,11878012
CAN,BOG,4920,1174,4643654
CAN,BOG,20976,7160,28486271
CAN,BOG,600,198,791887
CAN,BOG,7250,1121,4400788
CAN,BOG,22175,3570,14016962
CAN,BOG,12525,49215,194329212
CAN,BOG,325,162,642974
CAN,BOG,1244,1600,6355538
CAN,BOG,3000,1238,4980734
CAN,BOG,17840,2855,11345932
CAN,BOG,115070,10810,42754230
CAN,BOG,741,1325,5331156
CAN,BOG,12716,65279,258288738
CAN,BOG,174975,47471,186848822
CAN,BOG,120006,18500,73692697
CAN,BOG,135077,21067,83928084
CAN,BOG,1569,408,1631152
CAN,BOG,28840,6922,27847050
CAN,BOG,72190,11323,45135764
CAN,BOG,27364,6938,27791148
CAN,BOG,2,1227,4855617
CAN,BOG,2400,410,1639963
CAN,BOG,500,75,301741
CAN,BOG,5600,1502,6044551
CAN,BOG,30800,8263,33245112
CAN,BOG,12914,3089,12323281
CAN,BOG,487,2370,9535008
CAN,BOG,10520,1157,4627076
CAN,BOG,72,432,1727356
CAN,BOG,1600,252,991013
CAN,BOG,400,72,283146
CAN,BOG,11,750,2999932
CAN,BOG,9650,2606,10421766
CAN,BOG,950,5818,23269876
CAN,BOG,45,323,1291971
CAN,BOG,275400,82809,331226335
CAN,BOG,1250,212,834226
CAN,BOG,5580,932,3657247
CAN,BOG,108,444,1752678
CAN,BOG,2290,730,2918384
CAN,BOG,2040,396,1582174
CAN,BOG,1432,552,2209285
CAN,BOG,105,472,1889731
CAN,BOG,301,1942,7764973
CAN,BOG,40,5,19572
CAN,BOG,205,1454,5792546
CAN,BOG,7554,32400,129031009
CAN,BOG,298,3239,12898415
CAN,BOG,668,2631,10499887
CAN,BOG,126,461,1843257
CAN,BOG,3045,9948,39685165
CAN,BOG,1,1260,4975160
CAN,BOG,3,7340,28982284
CAN,BOG,68050,13771,55249391
CAN,BOG,84180,12697,51033652
CAN,BOG,125123,18061,72252273
CAN,BOG,96,124,484887
CAN,BOG,18,8,30540
CAN,BOG,264,499,1952703
CAN,BOG,6420,1798,7232122
CAN,BOG,33,3092,12338883
CAN,BOG,762,2896,11457115
CAN,BOG,24,48,191928
CAN,BOG,26055,12767,50898195
CAN,BOG,1582,13570,52535576
CAN,BOG,86867,32226,128891063
CAN,BOG,13418,2078,8282208
CAN,BOG,31871,6145,24504003
CAN,BOG,7413,1436,5741181
CAN,BOG,10730,2268,8980468
CAN,BOG,2667,1378,5530393
CAN,BOG,3686,900,3588681
CAN,BOG,612,1225,4898175
CAN,BOG,7446,38907,155346509
CAN,BOG,78,166,666646
CAN,BOG,4047,14822,58908599
CAN,BOG,622,2874,11401782
CAN,BOG,1314,5956,23740989
CAN,BOG,12972,23443,93734334
CAN,BOG,170,594,2362999
CAN,BOG,304,1515,6025752
CAN,BOG,8995,38478,149173200
CAN,BOG,26,141,555967
CAN,BOG,184,417,1676099
CAN,BOG,6381,11454,45800693
CAN,BOG,700,5390,21469178
CAN,BOG,6121,17025,68493581
CAN,BOG,4533,10381,41665939
CAN,BOG,39,676,2702993
CAN,BOG,1114,3887,15614171
CAN,BOG,1843,5271,21074387
CAN,BOG,124,263,1059794
CAN,BOG,33,2106,8151338
CAN,BOG,2,61,236546
CAN,BOG,1,88,342159
CAN,BOG,90,1159,4487785
CAN,BOG,19,1130,4374467
CAN,BOG,1,23649,92594242
CAN,BOG,465,3208,12833711
CAN,BOG,224,1165,4659095
CAN,BOG,7,61,243595
CAN,BOG,14,59,235195
CAN,BOG,884,3273,13092305
CAN,BOG,4,8,31988
CAN,BOG,6553,4880,19452723
CAN,BOG,29,1434,5514765
CAN,BOG,8361,968,3720123
CAN,BOG,17400,1375,5286306
CAN,BOG,6000,663,2548725
CAN,BOG,0,472,1814558
CAN,BOG,2,100,402321
CAN,BOG,15456,2057,8226095
CAN,BOG,50,5589,22256600
CAN,BOG,3,5510,21944810
CAN,BOG,10,5050,20114908
CAN,BOG,1,1950,7767142
CAN,BOG,600,20,77157
CAN,BOG,1300,8,33824
CAN,BOG,400,4,15827
CAN,BOG,1,50,201160
CAN,BOG,4,35790,143107553
CAN,BOG,2,1950,7699653
CAN,BOG,450,63,251342
CAN,BOG,9050,1448,5776868
CAN,BOG,90425,23486,93719630
CAN,BOG,1200,240,957492
CAN,BOG,130925,20197,80602993
CAN,BOG,9808,34742,138606542
CAN,BOG,11250,4075,16484272
CAN,BOG,97500,6825,26422646
CAN,BOG,184639,51099,204148768
CAN,BOG,402740,54220,213899430
CAN,BOG,685575,97339,384896685
CAN,BOG,3602,547,2177668
CAN,BOG,1200,360,1421474
CAN,BOG,34700,9750,38985962
CAN,BOG,1800,324,1279327
CAN,BOG,400,76,305764
CAN,BOG,9950,1864,7360079
CAN,BOG,9750,1758,7072803
CAN,BOG,1704,442,1767108
CAN,BOG,1900,418,1671762
CAN,BOG,8280,1819,7252529
CAN,BOG,80,0,320
CAN,BOG,550,360,1421474
CAN,BOG,2300,922,3687474
CAN,BOG,3450,734,2900203
CAN,BOG,1740,1464,5867438
CAN,BOG,4550,514,2055234
CAN,BOG,682,4195,16732335
CAN,BOG,270,1540,6155906
CAN,BOG,68325,17428,69744541
CAN,BOG,55700,8736,35088154
CAN,BOG,208394,29879,119194446
CAN,BOG,96,124,494066
CAN,BOG,36,62,247751
CAN,BOG,1200,600,2399658
CAN,BOG,1160,2087,8208937
CAN,BOG,18050,5332,21390321
CAN,BOG,1956,5531,21879181
CAN,BOG,3,708,2799853
CAN,BOG,322994,88998,354144546
CAN,BOG,5200,780,3072728
CAN,BOG,53043,5354,21302307
CAN,BOG,280,39,156742
CAN,BOG,14229,14303,57063531
CAN,BOG,1620,3894,15570198
CAN,BOG,294881,91545,363717844
CAN,BOG,1536,1134,4527824
CAN,BOG,184602,126277,504074469
CAN,BOG,490,22070,87306272
CAN,BOG,1,802,3202162
CAN,BOG,6,2308,9132202
CAN,BOG,8,15172,60031963
CAN,BOG,3,150,591388
CAN,BOG,400,4,15827
CAN,BOG,11,27659,110620554
CAN,BOG,36,562,2223303
CAN,BOG,24576,151101,593189500
CAN,BOG,383,2591,10465896
CAN,BOG,947,3500,13800605
CAN,BOG,1,5000,19992550
CAN,BOG,480,86,345471
CAN,BOG,30800,3080,12315411
CAN,BOG,350,61,240453
CAN,BOG,102100,10210,40824787
CAN,BOG,4275,914,3586976
CAN,BOG,9390,62256,248930039
CAN,BOG,1200,388,1521628
CAN,BOG,16,12,48959
CAN,BOG,2080,536,2143312
CAN,BOG,1080,275,1107992
CAN,BOG,10800,1944,7773103
CAN,BOG,27088,6683,26400095
CAN,BOG,188496,19031,76096843
CAN,BOG,113248,11325,45282326
CAN,BOG,1420,2660,10417593
CAN,BOG,2492,5383,21075663
CAN,BOG,1050,3770,14759213
CAN,BOG,2250,315,1233360
CAN,BOG,1322,1990,7956235
CAN,BOG,16405,20211,79133022
CAN,BOG,840,176,692506
CAN,BOG,25,134,535988
CAN,BOG,18180,4563,18241008
CAN,BOG,25300,3865,15323623
CAN,BOG,85430,10483,41426850
CAN,BOG,6800,1904,7582680
CAN,BOG,36565,11163,44455931
CAN,BOG,30100,15284,61827142
CAN,BOG,2500,375,1516958
CAN,BOG,10401,6486,25924931
CAN,BOG,5376,1668,6445776
CAN,BOG,36260,5470,21667484
CAN,BOG,4872,9815,38833133
CAN,BOG,381,3189,12612358
CAN,BOG,27300,2730,10915932
CAN,BOG,56656,5666,22653958
CAN,BOG,3137,2495,9810829
CAN,BOG,25500,3620,14320286
CAN,BOG,14750,2340,9256759
CAN,BOG,4600,920,3721602
CAN,BOG,1250,375,1468286
CAN,BOG,40,240,942185
CAN,BOG,290,38,151465
CAN,BOG,3900,1008,3978996
CAN,BOG,5200,1220,4795234
CAN,BOG,43,168,665092
CAN,BOG,34205,8209,32474610
CAN,BOG,1705,2199,8700760
CAN,BOG,1218,2076,8213752
CAN,BOG,6590,12446,49233300
CAN,BOG,257,589,2328154
CAN,BOG,490,1759,6958788
CAN,BOG,559,1100,4350677
CAN,BOG,33670,4714,18647227
CAN,BOG,6350,1334,5275166
CAN,BOG,1880,790,3123563
CAN,BOG,10116,5055,19995312
CAN,BOG,1700,688,2714621
CAN,BOG,1237,1326,5146503
CAN,BOG,257,4650,17770621
CAN,BOG,62850,18268,73072356
CAN,BOG,52020,6915,27518814
CAN,BOG,439720,57208,226838753
CAN,BOG,6850,3497,14146134
CAN,BOG,6720,6367,25141144
CAN,BOG,65509,20118,80354277
CAN,BOG,42780,7602,30072600
CAN,BOG,36305,6959,27560530
CAN,BOG,848,242,954844
CAN,BOG,18850,2660,10225657
CAN,BOG,1650,360,1437464
CAN,BOG,1565,578,2286575
CAN,BOG,17,134,528366
CAN,BOG,6526,45815,182668528
CAN,BOG,1696,11674,46477623
CAN,BOG,30,249,995738
CAN,BOG,2,1,3990
CAN,BOG,9778,41151,162687367
CAN,BOG,565,1808,7229306
CAN,BOG,4998,29241,116584559
CAN,BOG,1688,7088,28339440
CAN,BOG,5935,24333,96839667
CAN,BOG,50,164,655756
CAN,BOG,12,69,277274
CAN,BOG,1715,5670,22672893
CAN,BOG,2418,14405,57600697
CAN,BOG,7565,45826,182351172
CAN,BOG,49,220,881202
CAN,BOG,5,49,195996
CAN,BOG,5,59,237435
CAN,BOG,887,6250,24835185
CAN,BOG,8504,33205,131694650
CAN,BOG,1451,7962,31700272
CAN,BOG,49496,227721,907297269
CAN,BOG,2471,12775,50537752
CAN,BOG,84,325,1285977
CAN,BOG,230,832,3291490
CAN,BOG,10528,33214,131390915
CAN,BOG,750,2122,8215217
CAN,BOG,11200,2016,8060996
CAN,BOG,12550,1255,5018130
CAN,BOG,25500,2981,11796091
CAN,BOG,50375,5038,20142494
CAN,BOG,77625,10213,40440449
CAN,BOG,2640,8448,33779412
CAN,BOG,10940,1118,4425557
CAN,BOG,3134,3159,12478119
CAN,BOG,15810,3851,15297408
CAN,BOG,2257,2465,9758490
CAN,BOG,422549,105146,403084340
CAN,BOG,2500,392,1566416
CAN,BOG,9221,13679,52334723
CAN,BOG,11400,1516,6061741
CAN,BOG,10046,25280,96926703
CAN,BOG,17159,29585,113307748
CAN,BOG,14675,44226,169264316
CAN,BOG,5187,28527,109030321
CAN,BOG,600,1092,4192351
CAN,BOG,1400,3370,12881073
CAN,BOG,231480,34549,132201528
CAN,BOG,256221,906056,3464481882
CAN,BOG,333,3724,14402262
CAN,BOG,9222,2712,10433119
CAN,BOG,158,894,3416913
CAN,BOG,183276,46300,185292166
CAN,BOG,323788,47813,189814094
CAN,BOG,557710,79283,315058983
CAN,BOG,8130,2187,8829403
CAN,BOG,8750,2313,9354169
CAN,BOG,1680,1104,4465923
CAN,BOG,15820,2733,10931838
CAN,BOG,600,90,362089
CAN,BOG,20983,36808,147084596
CAN,BOG,223150,19884,79328013
CAN,BOG,323666,94908,373457095
CAN,BOG,21000,1970,7877065
CAN,BOG,72800,10305,40666850
CAN,BOG,67845,10384,39957050
CAN,BOG,26140,8802,35007420
CAN,BOG,6197,42941,169405377
CAN,BOG,525,2226,8819658
CAN,BOG,1580,10630,42407321
CAN,BOG,140,754,3008121
CAN,BOG,11,68,270013
CAN,BOG,140,1190,4707497
CAN,BOG,735,2532,10080617
CAN,BOG,420,1344,5316703
CAN,BOG,1512,4476,17708497
CAN,BOG,0,2912,11642661
CAN,BOG,775,114,455573
CAN,BOG,200,28,111528
CAN,BOG,200,29,116308
CAN,BOG,1,233,913822
CAN,BOG,2,1615,6323811
CAN,BOG,176,873,3483240
CAN,BOG,400,2112,8327679
CAN,BOG,304,5788,22901331
CAN,BOG,3330,17848,69881420
CAN,BOG,100,1100,4398321
CAN,BOG,100,1100,4398321
CAN,BOG,1633,1267982,5004332241
CAN,BOG,1788,5834,23037362
CAN,BOG,864,2824,11246822
CAN,BOG,5,1060,4238421
CAN,BOG,5,1020,4078480
CAN,BOG,10,1740,6957407
CAN,BOG,5,700,2798957
CAN,BOG,10,2120,8476841
CAN,BOG,461,449,1771512
CAN,BOG,135,1198,4728772
CAN,BOG,769563,9615,38280881
CAN,BOG,120,11720,46361489
COL,BOG,48,1157,4654009
COL,BOG,40,232,934873
COL,BOG,7,55,223127
COL,BOG,54,868,3493715
COL,BOG,19,506,2035382
COL,BOG,40,692,2785872
COL,BOG,8,816,3282054
COL,BOG,496,3379,13592737
COL,BOG,42,163,655622
COL,BOG,20,280,1116215
COL,BOG,132,1986,7908050
COL,BOG,359,7405,29300124
COL,BOG,82,3998,15694561
COL,BOG,59,1980,7916912
COL,BOG,2,80,320113
COL,BOG,24,344,1347848
COL,BOG,42,871,3409870
COL,BOG,77,1039,4085922
COL,BOG,45,280,1102305
COL,BOG,136,2323,9095544
COL,BOG,440,2683,10503846
COL,BOG,120,463,1811356
COL,BOG,186,726,2853763
COL,BOG,24,134,523062
COL,BOG,337,1190,4680726
COL,BOG,72,425,1664371
COL,BOG,1115,3058,11979016
COL,BOG,992,1904,7487297
COL,BOG,324,11617,45937283
COL,BOG,30,195,780309
COL,BOG,18,444,1777258
COL,BOG,48,1593,6370266
COL,BOG,215,1074,4193451
COL,BOG,309,3349,13084356
COL,BOG,781,10717,42297315
COL,BOG,43,397,1536540
COL,BOG,1156,30242,119572818
COL,BOG,481,9913,39040189
COL,BOG,27,550,2131156
COL,BOG,908,15245,60574299
COL,BOG,94,1041,4105692
COL,BOG,64,2066,8222651
COL,BOG,431,5683,22481035
COL,BOG,75,3217,12455268
COL,BOG,375,6580,26024538
COL,BOG,15,62,246548
COL,BOG,50,281,1089774
COL,BOG,90,1753,6839849
COL,BOG,134,1752,6780845
COL,BOG,82,895,3548367
COL,BOG,5328,13710,53967027
COL,BOG,1,26,104921
COL,BOG,78,1355,5399807
COL,BOG,29,2504,9837478
COL,BOG,14,509,2034122
COL,BOG,171,9257,36571384
COL,BOG,70,1666,6642892
COL,BOG,4,65,260103
COL,BOG,2,472,1825427
COL,BOG,240,5477,21576384
COL,BOG,1,26,102282
COL,BOG,2,23,90366
COL,BOG,2,35,135501
COL,BOG,9,129,514368
COL,BOG,2,63,250307
COL,BOG,2,39,156142
COL,BOG,4,329,1306591
COL,BOG,20,250,968714
COL,BOG,2,29,117196
COL,BOG,1,51,205843
COL,BOG,127,4913,19313525
COL,BOG,153,1558,6215312
COL,BOG,80,1007,4027659
COL,BOG,252,4411,17544267
COL,BOG,245,17611,69553923
COL,BOG,290,2122,8247452
COL,BOG,40,246,965977
COL,BOG,45,261,1045131
COL,BOG,470,11398,44649656
COL,BOG,10,21,82369
COL,BOG,78,4815,18852472
COL,BOG,6,271,1083316
COL,BOG,14,173,683955
COL,BOG,14,812,3245990
COL,BOG,207,1239,4896142
COL,BOG,102,1674,6610221
COL,BOG,2,15,61617
COL,BOG,58,4475,17740608
COL,BOG,191,5285,20907675
COL,BOG,694,12080,47721523
COL,BOG,430,8860,35044720
COL,BOG,78,963,3801555
COL,BOG,260,2146,8470353
COL,BOG,177,8249,31937140
COL,BOG,10,229,887994
COL,BOG,292,4311,17087327
COL,BOG,31,510,2009528
COL,BOG,72,1474,5761085
COL,BOG,6,93,361322
COL,BOG,10,103,410887
COL,BOG,10,31,123154
COL,BOG,25,205,819695
COL,BOG,23,670,2634163
COL,BOG,587,12490,49005993
COL,BOG,10,164,653836
COL,BOG,599,11609,45919050
COL,BOG,116,3206,12817424
COL,BOG,43,644,2527837
COL,BOG,178,1823,7268502
COL,BOG,16,215,841699
COL,BOG,4,413,1598367
COL,BOG,227,2918,11454188
COL,BOG,240,537,2122106
COL,BOG,9,46,184891
COL,BOG,415,7336,29045896
COL,BOG,836,16360,64630580
COL,BOG,159,1748,6977934
COL,BOG,91,3519,14045543
COL,BOG,612,9376,37089698
COL,BOG,43,2,9771
COL,BOG,151,4828,19232202
COL,BOG,958,21853,86137270
COL,BOG,49,495,1972894
COL,BOG,69,1123,4474392
COL,BOG,122,973,3874729
COL,BOG,2,36,143354
COL,BOG,60,1028,4093802
COL,BOG,302,10281,40254536
COL,BOG,667,12733,50796985
COL,BOG,1564,27507,109741430
COL,BOG,770,11096,44198586
KOR,BOG,78,3033,12129400
KOR,BOG,45,1655,6616894
KOR,BOG,82,1020,4078640
KOR,BOG,66,2724,10892421
KOR,BOG,26,509,2036601
KOR,BOG,12,181,723570
KOR,BOG,74580,43559,173060983
KOR,BOG,494,3594,14369645
KOR,BOG,122820,80364,319467725
KOR,BOG,1380,15902,63053800
KOR,BOG,90,1,3599
KOR,BOG,63180,41104,163426752
KOR,BOG,18705,11281,44634028
KOR,BOG,1038,11700,46782567
KOR,BOG,90,1,3999
KOR,BOG,38,0,1519
KOR,BOG,21900,5694,22772754
KOR,BOG,6690,4186,16727284
KOR,BOG,290,3,11598
KOR,BOG,1205,722,2850276
KOR,BOG,14600,3796,14862972
KOR,BOG,2180,1655,6492160
KOR,BOG,1002,10021,38302024
KOR,BOG,8,8,31760
KOR,BOG,953,953,3779113
KOR,BOG,300,300,1190007
KOR,BOG,553,553,2194362
KOR,BOG,1,1,3957
KOR,BOG,36880,14908,59978015
KOR,BOG,6000,1041,4149742
KOR,BOG,125400,21969,87582066
KOR,BOG,3860,921,3706181
KOR,BOG,73490,30359,120414535
KOR,BOG,183900,34941,139175244
KOR,BOG,2400,456,1816316
KOR,BOG,12240,3650,14540091
KOR,BOG,261,2232,8890391
KOR,BOG,354,2272,9083615
KOR,BOG,73290,22620,90397735
KOR,BOG,200,38,149438
KOR,BOG,1868620,382031,1525237055
KOR,BOG,40600,18332,72750378
KOR,BOG,282160,52827,211328847
KOR,BOG,20,54,215920
KOR,BOG,34486,33350,133357494
KOR,BOG,222,474,1892590
KOR,BOG,19600,8199,32977810
KOR,BOG,12600,2394,9550983
KOR,BOG,28200,5358,21376009
KOR,BOG,4240,1192,4795666
KOR,BOG,29150,12519,49569344
KOR,BOG,600,114,454079
KOR,BOG,1630,11688,46627866
KOR,BOG,50,344,1374488
KOR,BOG,28200,10229,40865020
KOR,BOG,9700,1843,7153669
KOR,BOG,444150,86572,343038616
KOR,BOG,13530,7259,28765563
KOR,BOG,27740,4704,18924375
KOR,BOG,116440,20948,83840068
KOR,BOG,1840,447,1799180
KOR,BOG,840,714,2838682
KOR,BOG,32190,9673,38717093
KOR,BOG,4000,707,2774734
KOR,BOG,494700,105930,423609235
KOR,BOG,17424,7067,27901371
KOR,BOG,250,2,9789
KOR,BOG,100,1,3915
KOR,BOG,7800,4791,19120426
KOR,BOG,258,632,2520279
KOR,BOG,88200,16758,66856879
KOR,BOG,9300,1767,7109012
KOR,BOG,78000,15174,60302214
KOR,BOG,11880,4039,15982145
KOR,BOG,30785,3197,12786178
KOR,BOG,6811,4552,18129136
KOR,BOG,12,8,31069
KOR,BOG,624,2751,10801207
KOR,BOG,61950,9787,38855532
KOR,BOG,1200,180,719732
KOR,BOG,7400,2807,11227200
KOR,BOG,8900,1529,6113722
KOR,BOG,1500,270,1079846
KOR,BOG,99,1,3959
KOR,BOG,412,3356,13422087
KOR,BOG,26100,6264,24747113
KOR,BOG,15000,2892,11440198
KOR,BOG,258389,57505,228139240
KOR,BOG,210,372,1470401
KOR,BOG,620,87,342980
KOR,BOG,600,168,664588
KOR,BOG,178904,65047,254429223
KOR,BOG,53030,9381,37414138
KOR,BOG,241180,45463,180533058
KOR,BOG,21490,7332,28601433
KOR,BOG,2215,1395,5500800
KOR,BOG,202,1856,7293051
KOR,BOG,1200,336,1343499
KOR,BOG,10800,1836,7341264
KOR,BOG,300,3,11998
KOR,BOG,250,2,9999
KOR,BOG,60850,15628,61871338
KOR,BOG,33600,7377,29208856
KOR,BOG,713160,138408,547034944
KOR,BOG,480,72,287959
KOR,BOG,10,40,158235
KOR,BOG,102480,33380,130916349
KOR,BOG,600,108,418117
KOR,BOG,90650,16851,66189772
KOR,BOG,11550,1964,7549284
KOR,BOG,2800,965,3817424
KOR,BOG,2198,18038,71692420
KOR,BOG,300,3,11870
KOR,BOG,300,3,11870
KOR,BOG,11680,2803,10852449
KOR,BOG,1840,350,1374833
KOR,BOG,13300,2691,10605133
KOR,BOG,7600,1064,4119223
KOR,BOG,35450,11502,45360935
KOR,BOG,1360,258,1029077
KOR,BOG,9360,1750,6939115
KOR,BOG,1710,687,2748576
KOR,BOG,18000,3240,12955172
KOR,BOG,240,51,197909
KOR,BOG,6700,1679,6641923
KOR,BOG,830,464,1834737
KOR,BOG,118520,28978,115429426
KOR,BOG,30,50,197003
KOR,BOG,600,150,593382
KOR,BOG,3900,609,2409131
KOR,BOG,14900,4355,17121153
KOR,BOG,31200,5616,22455632
KOR,BOG,75,8552,33830290
KOR,BOG,200,2170,8496483
KOR,BOG,120,503,2001804
CIV,BOG,4750,2005,8066536
CRI,BOG,6,72,282420
CRI,BOG,36,341,1336258
CRI,BOG,152,833,3183424
CRI,BOG,259,1469,5665378
CRI,BOG,2,19,75022
CRI,BOG,1,10,37906
CRI,BOG,12,130,510664
CRI,BOG,6,54,211756
CRI,BOG,8,128,502184
CRI,BOG,21,450,1765772
CRI,BOG,23,234,917659
CRI,BOG,6,96,376638
CRI,BOG,16,270,1060115
CRI,BOG,1,24,94179
CRI,BOG,84,868,3401209
CRI,BOG,69,1201,4705404
CRI,BOG,2,29,112984
CRI,BOG,4,8425,33895544
CRI,BOG,133,808,3087452
CRI,BOG,32,320,1223056
CRI,BOG,21,252,991013
CRI,BOG,12,269,1057080
CRI,BOG,903,13182,52149186
CRI,BOG,27,1283,5045906
CRI,BOG,12,386,1519553
CRI,BOG,81,3056,12016029
CRI,BOG,24,974,3831916
CRI,BOG,12,353,1387418
CRI,BOG,12,336,1321350
CRI,BOG,77,2210,8690631
CRI,BOG,90,52,209081
CRI,BOG,8600,3268,13070137
CRI,BOG,37,771,3101895
CRI,BOG,25,435,1750096
CRI,BOG,2,16,64371
CRI,BOG,140,2068,7951067
CRI,BOG,9168,7706,29628106
CRI,BOG,1,0,192
CRI,BOG,101,4701,18482096
CRI,BOG,11,97,391297
CRI,BOG,19,372,1429616
CRI,BOG,212,3094,12327282
CRI,BOG,56,808,3237521
CRI,BOG,57,798,3143731
CRI,BOG,362,4639,18399008
CRI,BOG,2,18,70206
CRI,BOG,344,4297,16719053
CRI,BOG,148,1819,7120860
CRI,BOG,994,22307,88009006
CRI,BOG,49,85,336978
CRI,BOG,331,3372,13358403
CRI,BOG,942,9146,36194883
CRI,BOG,1078,2889,11579480
CRI,BOG,123,3241,12553689
CRI,BOG,24,684,2717804
CRI,BOG,10393,18210,70013952
CRI,BOG,46,368,1414890
CRI,BOG,24,324,1245718
CRI,BOG,856,19622,78712096
CRI,BOG,3056,48025,189646511
CRI,BOG,70,1227,4718351
CRI,BOG,4887,56132,222789988
CRI,BOG,2067,24756,98954956
CRI,BOG,189,2023,7777166
CRI,BOG,560,15311,58869693
CRI,BOG,10,42,161982
CRI,BOG,19,2576,10300162
CRI,BOG,181,4424,17689608
CRI,BOG,2999,2887,11099966
CRI,BOG,16476,54180,216226517
CRI,BOG,314,316,1250336
CRI,BOG,941,13482,53805802
CRI,BOG,135,1934,7719200
CRI,BOG,2400,5378,21453805
CRI,BOG,2719,5465,21801933
CRI,BOG,56,240,956774
CRI,BOG,123,413,1646168
CRI,BOG,868,1679,6700290
CRI,BOG,150,250,999382
CRI,BOG,48,45,181405
CRI,BOG,2181,11126,44389010
CRI,BOG,229,2097,8364291
CRI,BOG,421,3341,13327251
CRI,BOG,348,6680,26710047
CRI,BOG,623,8533,34043947
CRI,BOG,26,58,230197
CRI,BOG,77,417,1661687
CRI,BOG,57,242,963596
CRI,BOG,140,842,3357406
CRI,BOG,25,666,2606149
CRI,BOG,118,1162,4560049
CRI,BOG,284,2851,11312897
CRI,BOG,120,953,3772058
CRI,BOG,32,237,938148
CRI,BOG,2917,6668,26601123
CRI,BOG,1688,4523,18044216
CRI,BOG,666,3721,14756348
CRI,BOG,337,2352,9294667
CRI,BOG,26,257,1016373
CRI,BOG,68,1169,4626758
CRI,BOG,18,150,587197
CRI,BOG,22,242,968818
CRI,BOG,64,1268,5018517
CRI,BOG,94,1278,5056344
CRI,BOG,193,2353,9342665
CRI,BOG,44,714,2816941
CRI,BOG,142,1813,7199602
CRI,BOG,49,697,2768188
CRI,BOG,302,3391,13455328
CRI,BOG,8000,16880,67224600
CRI,BOG,25700,6650,26484023
CRI,BOG,355,5267,20621865
CRI,BOG,38,3036,11672843
CRI,BOG,1000,30000,119982900
CRI,BOG,136,1722,6887018
CRI,BOG,14,409,1636567
CRI,BOG,45,4762,18743589
CRI,BOG,17,1694,6661807
CRI,BOG,8,89,355149
CRI,BOG,249,9076,35615606
CRI,BOG,211,3916,15479726
CRI,BOG,6,7,27839
CRI,BOG,141,2789,10723214
CRI,BOG,358,4740,18640948
CRI,BOG,10,450,1761944
CRI,BOG,24,2861,11442369
CRI,BOG,31,8074,31751732
CRI,BOG,6178,1377,5496998
CRI,BOG,40000,3000,11746290
CRI,BOG,222,67,266394
CRI,BOG,2,2,9600
CRI,BOG,30,143,560611
CRI,BOG,1184,3424,13514953
CRI,BOG,1041,41645,164206380
CRI,BOG,12,192,753748
CRI,BOG,524,35,141605
CRI,BOG,110,116,460079
CRI,BOG,7,28,109647
CRI,BOG,56,331,1319579
CRI,BOG,391,1283,5118503
CRI,BOG,287,1526,6101686
CRI,BOG,62,407,1594089
CRI,BOG,60,1331,5324080
CRI,BOG,200,1520,6079863
CRI,BOG,2800,368,1470367
CRI,BOG,973,2843,11192162
CRI,BOG,146,53,209920
CRI,BOG,12,72,280854
CRI,BOG,6,34,135549
CRI,BOG,200,24,94078
CRI,BOG,21,155,614880
CRI,BOG,1100,6525,25817859
CRI,BOG,39,118,466495
CRI,BOG,64,191,769881
CRI,BOG,164,170,678450
CRI,BOG,50431,6080,23239020
CRI,BOG,225,230,918900
CRI,BOG,12,2976,11704764
CRI,BOG,100,10,39326
CRI,BOG,65,110,432738
CRI,BOG,457,641,2558793
CRI,BOG,33,816,3228400
CRI,BOG,61,744,2971090
CRI,BOG,10,138,552737
CRI,BOG,15,98,383744
CRI,BOG,222,519,2008066
CRI,BOG,1421,3412,13400974
CRI,BOG,621,1649,6476089
CRI,BOG,37,62,251008
CRI,BOG,338,4128,16474273
CRI,BOG,731,2881,11412975
CRI,BOG,305,1014,4023783
CRI,BOG,12,201,786766
CRI,BOG,780,1111,4349716
CRI,BOG,56,446,1779336
CRI,BOG,616,1450,5703172
CRI,BOG,399,4354,17385968
CRI,BOG,898,3241,12806805
CRI,BOG,36,668,2641652
CRI,BOG,6,24,95302
CRI,BOG,300,535,2076600
CRI,BOG,452,3568,14135704
CRI,BOG,1091,4457,17422457
CRI,BOG,46,62,246794
CRI,BOG,2942,7573,30214737
