DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
BRA,CTG,9853,279482,1133842395
BRA,CTG,17376,131460,522565013
BRA,CTG,510,1076,4429986
BRA,CTG,47045,177741,706535041
BRA,CTG,46519,60421,241990531
BRA,CTG,4414,43571,179364437
BRA,CTG,1400,51490,211963960
BRA,CTG,6989,8255,33782962
BRA,CTG,2,390385,1597583470
BRA,CTG,423360,653769,2625142590
BRA,CTG,141120,220288,878926165
BRA,CTG,8723,115901,472579088
BRA,CTG,11415,132420,526381418
BRA,CTG,1342,29044,116324725
BRA,CTG,8364,40406,166242660
BRA,CTG,1500000,27000,108913410
BRA,CTG,17412,3621,14607063
BRA,CTG,54000,61998,251721180
BRA,CTG,1200000,22560,92322965
BRA,CTG,54000,58458,237677952
BRA,CTG,3350,47522,195627808
BRA,CTG,3436,46858,192893692
BRA,CTG,2,1876,7724081
BRA,CTG,14814,18495,75411437
BRA,CTG,989,12862,52443259
BRA,CTG,11817,14715,59829035
BRA,CTG,19677,315810,1292399556
BRA,CTG,2710,48509,198514836
BRA,CTG,3139,30990,125998019
BRA,CTG,19632,34510,140004472
BRA,CTG,14256,136317,553030093
BRA,CTG,1945,10595,42116079
BRA,CTG,3108000,54166,216117180
BRA,CTG,45498,63160,250340350
CMR,CTG,20000,120797,487275571
CMR,CTG,2000,3644,14697663
CMR,CTG,6750,22414,88708586
CMR,CTG,13380,101783,402835010
CAN,CTG,18683,50781,205014483
CAN,CTG,7692,41092,165895808
CAN,CTG,2935,10508,41927360
CAN,CTG,1067,4899,19545992
CAN,CTG,232317,941885,3787960818
CAN,CTG,7518,27734,111969446
CAN,CTG,25412,67787,273880483
CAN,CTG,13946,36551,147630504
CAN,CTG,1067,1926,7686124
CAN,CTG,14983,54176,216158116
CAN,CTG,694,15998,64704152
CAN,CTG,32687,17848,71997734
CAN,CTG,1028,1408,5679633
CAN,CTG,3,20,79798
CAN,CTG,1,10000,40601500
CAN,CTG,3600,45000,182562300
CAN,CTG,485850,29056,119545633
CAN,CTG,592975,31741,129894647
CAN,CTG,4248,7182,29046781
CAN,CTG,1080,721,2917871
CAN,CTG,210700,27173,109900257
CAN,CTG,720,1125,4548618
CAN,CTG,87200,11014,44546557
CAN,CTG,8350,42430,171156214
CAN,CTG,600,1340,5418834
CAN,CTG,113510,14416,58304726
CAN,CTG,17,16,63608
CAN,CTG,57690,230616,930644848
CAN,CTG,1580,26325,106540171
CAN,CTG,1215,30772,124231603
CAN,CTG,1235,31042,126569854
CAN,CTG,1,6000,24360900
CAN,CTG,11901,65347,259876274
CAN,CTG,1175,3101,12289128
CAN,CTG,144,1009,4127851
CAN,CTG,125,215,851494
CAN,CTG,192,462,1833032
CAN,CTG,4903,8609,34121978
CAN,CTG,626,6700,27099511
CAN,CTG,48,372,1475241
CAN,CTG,2628,6558,26523816
CAN,CTG,20,270,1070124
CAN,CTG,160,1265,5015858
CAN,CTG,272,4816,19477551
CAN,CTG,216,1955,7747115
CAN,CTG,631,3527,13979908
CAN,CTG,4674,19441,77054734
CAN,CTG,163,2288,9066746
CAN,CTG,3900,5116,20691713
CAN,CTG,1290,13326,53895482
CAN,CTG,1073,7704,30534115
CAN,CTG,420,6849,27147442
CAN,CTG,461,6167,24441949
CAN,CTG,17769,97033,394328944
CAN,CTG,191,2668,10576509
CAN,CTG,462,3322,13434689
CAN,CTG,190,748,2964275
CAN,CTG,318,2847,11286226
CAN,CTG,4327,11240,44550884
CAN,CTG,207,1679,6653724
CAN,CTG,1843,7919,31389294
CAN,CTG,13104,3982,15781786
CAN,CTG,748,2717,10769059
CAN,CTG,10205,28110,111416864
CAN,CTG,161,6175,24974849
CAN,CTG,7,1276,5160188
CAN,CTG,1,10,40445
CAN,CTG,465,900,3640059
CAN,CTG,144,547,2169936
CAN,CTG,1,37370,151143339
CAN,CTG,4,486,1926612
CAN,CTG,4,464,1875116
CAN,CTG,5,12,47563
CAN,CTG,15727,89942,368074186
CAN,CTG,2405,14309,58559155
CAN,CTG,1298,11710,46566967
CAN,CTG,16,1191,4734014
CAN,CTG,770,3001,11929126
CAN,CTG,384,1494,5939063
CAN,CTG,4080,15585,61952811
CAN,CTG,259,1790,7113781
CAN,CTG,158,2215,8806732
CAN,CTG,593,10550,41935411
CAN,CTG,3603,9318,37041518
CAN,CTG,863,5998,23841000
CAN,CTG,37,1104,4391704
CAN,CTG,117000,12362,49512154
CAN,CTG,3386,28879,117414323
CAN,CTG,8,1025,4075859
CAN,CTG,396,8454,34130404
CAN,CTG,228,5177,20900936
CAN,CTG,2496,15475,62476323
CAN,CTG,24,130,523220
CAN,CTG,41,6,24342
CAN,CTG,10000,11089,45023815
CAN,CTG,15000,17534,71189858
CAN,CTG,57064,312260,1271811206
CAN,CTG,48642,94435,374300129
CAN,CTG,253260,454215,1812268245
CAN,CTG,19051,218878,882916522
CAN,CTG,22000,160236,648076104
CAN,CTG,100069,396002,1580002904
CAN,CTG,17237,433590,1760441860
CAN,CTG,2360,31414,126717122
CAN,CTG,3990,19666,78206945
CAN,CTG,2400,10812,42997594
CAN,CTG,6816,12385,49254754
CAN,CTG,925,4531,18651446
CAN,CTG,2028,10055,41394165
CAN,CTG,2664,4925,20274617
CAN,CTG,616021,2040392,8210766659
CAN,CTG,19232,80049,320601488
CAN,CTG,20384,38832,153913350
CAN,CTG,153912,624295,2481630044
CAN,CTG,21384,42768,169513962
CAN,CTG,38493,242531,964082155
CAN,CTG,21816,29088,118604575
CAN,CTG,57708,234260,964353773
CAN,CTG,7686,35712,147010674
CAN,CTG,720,2779,11440827
CAN,CTG,6336,48069,197878389
CAN,CTG,38563,78287,311333481
CAN,CTG,96192,449457,1809635543
CAN,CTG,115,92742,369176690
CAN,CTG,14216,41919,166703446
CAN,CTG,19183,85850,350049896
CAN,CTG,12920,39087,158086387
CAN,CTG,62859,174417,693627389
CAN,CTG,7272,4848,19556008
CAN,CTG,50242,19172,77334814
CAN,CTG,1008,622,2510817
CAN,CTG,1965,7860,31887548
CAN,CTG,19274,76697,309640725
CAN,SMR,134231,585924,2382243655
COL,CTG,124,669,2652421
COL,CTG,186,1004,3978632
COL,CTG,750,24000,95444160
COL,CTG,202,1251,4979818
COL,CTG,14,20,78817
KOR,CTG,18400,119600,489442668
KOR,CTG,11610,119552,475897060
KOR,CTG,1878,48828,201004857
KOR,CTG,19170,103549,413149918
KOR,CTG,18586,101588,403823033
KOR,CTG,343088,1540811,6171040424
KOR,CTG,378647,1487781,5958651571
KOR,CTG,377084,1534619,6146240772
KOR,CTG,8381,95872,381099590
CIV,CTG,1,32905,131784897
CIV,CTG,42000,69300,281368395
CIV,CTG,164400,276084,1120240600
CIV,CTG,40200,68742,272065025
CIV,CTG,82200,138042,548058741
CIV,CTG,27620,21852,88220837
CRI,CTG,12868,10501,43226583
CRI,CTG,1077,7668,31567494
CRI,CTG,2201,19156,78857398
CRI,CTG,160,2033,8370468
CRI,CTG,5,73070,289194254
CRI,CTG,1450,5165,21262187
CRI,CTG,1414,24913,101582771
CRI,CTG,12000,8818,34949175
CRI,CTG,60,857,3492613
CRI,CTG,13000,27270,110293788
CRI,CTG,5600,27160,109848892
CRI,CTG,108,29075,118983185
CRI,CTG,251,1359,5561231
CRI,CTG,7565,69471,284296948
CRI,CTG,1412,9020,36913471
CRI,CTG,5255,16601,66736926
CRI,CTG,2290,5046,20484631
CRI,CTG,3376,20247,82403771
CRI,CTG,1222,5101,20875957
CRI,CTG,1656,10262,41405718
CRI,CTG,547,2462,10076953
CRI,CTG,13097,69387,280559991
CRI,CTG,638,2307,9203640
CRI,CTG,75000,16350,66666144
CRI,CTG,1000,8250,33367208
CRI,CTG,400,3880,15692699
CRI,CTG,4955,48500,196284835
CRI,CTG,75000,36525,148928496
CRI,CTG,2970,17763,71886913
CRI,CTG,750,7588,30161154
CRI,CTG,150,1655,6580602
CRI,CTG,19057,43831,174233164
CRI,CTG,10000,14250,58315702
CRI,CTG,21300,88883,353318958
CRI,CTG,6,537,2133192
CRI,CTG,200,4160,16536374
CRI,CTG,320,36800,149717856
CRI,CTG,6,1245,4949226
CRI,CTG,850,36304,144309680
CRI,CTG,300,63360,252336427
CRI,CTG,6,1191,4732424
CRI,CTG,865,9962,39600045
CRI,CTG,1818,9461,38266767
CRI,CTG,1100,2229,9121804
CRI,CTG,2500,4755,19459029
CRI,CTG,500,3090,12645300
CRI,CTG,1952,52778,217324498
CRI,CTG,1700,8423,34469696
CRI,CTG,50,290,1186776
CRI,CTG,1920,3036,12323448
CRI,CTG,65000,118729,478469115
CRI,CTG,177475,391990,1588118003
CRI,CTG,12940,31561,125633488
CRI,CTG,8587,99887,396597208
CRI,CTG,720,1936,7836136
CRI,CTG,2508,11580,46866384
CRI,CTG,380,1482,5995834
CRI,CTG,134120,3095,12249377
CRI,CTG,395,14563,58792225
CRI,CTG,7300,9434,37553641
CRI,CTG,50,138,549332
CRI,CTG,1206,7709,30685990
CRI,CTG,1460,11056,44010288
CRI,CTG,425,5734,22825162
CRI,CTG,82,1066,4388285
CRI,CTG,95,7724,31240119
CRI,CTG,1134,5912,23678235
CRI,CTG,6,75450,308766298
CRI,CTG,1,38000,155508540
CRI,CTG,1251,26704,107718993
CRI,CTG,4289,40958,162341168
CRI,CTG,3578,24421,96795492
CRI,CTG,4386,28443,112735346
CRI,CTG,2800,12068,47831174
CRI,CTG,3597,19718,79537043
CRI,CTG,276,2340,9439162
CRI,CTG,792,5187,20560782
CRI,CTG,303,9848,39725561
CRI,CTG,4288,44336,178844532
CRI,CTG,353,1181,4680580
CRI,CTG,329,23978,96722974
CRI,CTG,1000,200,822858
CRI,CTG,60000,8776,35619822
CRI,CTG,7000,1540,6301572
CRI,CTG,140,7454,29999622
CRI,CTG,880,10524,42596636
CRI,CTG,250,1980,7992632
CRI,CTG,150,975,3990022
CRI,CTG,2000,160,658286
CRI,CTG,3000,720,2923308
CRI,CTG,1300,9256,37747542
CRI,CTG,120,4770,19293903
CRI,CTG,1200,4521,18307884
CRI,CTG,500,7185,29007210
CRI,CTG,1265,26339,106841518
CRI,CTG,25,1042,4207761
CRI,CTG,10,417,1649994
CRI,CTG,25,191,771103
CRI,CTG,400,4412,18055360
CRI,CTG,95,5069,20471048
CRI,CTG,136,737,2939979
CRI,CTG,3333,25045,100078611
CRI,CTG,2887,11301,45011793
CRI,CTG,14867,52516,211669449
CRI,CTG,3430,22191,89650595
CRI,CTG,24325,85190,343659588
CRI,CTG,400,3580,14453140
CRI,CTG,23,1162,4688322
CRI,CTG,817,1332,5387736
CRI,CTG,200,2748,11094198
CRI,CTG,418,2031,8120801
CRI,CTG,13510,18145,72821273
CRI,CTG,333,1828,7378490
CRI,CTG,1250,6800,27609182
CRI,CTG,20,88,356888
CRI,CTG,1680,4207,17216882
CRI,CTG,100,2011,8118789
CRI,CTG,60,563,2285368
CRI,CTG,100,1885,7635837
CRI,CTG,240,755,3056499
CRI,CTG,5582,72327,288080057
CRI,CTG,128,403,1620903
CRI,CTG,1009519,84970,343478323
CRI,CTG,1578,2054,8186668
CRI,CTG,4296,42153,169590444
CRI,CTG,73132,29593,119284863
CRI,CTG,250,155,632003
CRI,CTG,580,969,3949408
CRI,CTG,380,441,1797336
CRI,CTG,8374,42273,172995885
CRI,CTG,33031,64756,263379394
CRI,CTG,3160,8293,33810074
CRI,CTG,2251,5149,20785675
CRI,CTG,26000,42640,173124796
CRI,CTG,6253,16243,65578015
CRI,CTG,9229,9864,39922110
CRI,CTG,5000,7045,28442004
CRI,CTG,1456,37102,149787823
CRI,CTG,547,8175,33265588
CRI,CTG,200,2440,10038868
CRI,CTG,100,859,3474679
CRI,CTG,29,250,1012948
CRI,CTG,1614,1627,6695440
CRI,CTG,9,690,2790510
CRI,CTG,13650,20689,85168131
CRI,CTG,29520,24369,100262779
CRI,CTG,2816,1693,6881093
CRI,CTG,900,19206,77515992
CRI,CTG,314,1328,5435515
CRI,CTG,35,562,2297843
CRI,CTG,456,276,1137496
CRI,CTG,4425,33692,136130582
CRI,CTG,60,54,217827
CRI,CTG,60,44,178016
CRI,CTG,4960,3871,15934497
CRI,CTG,6440,10046,41159810
CRI,CTG,7260,18351,75099985
CRI,CTG,3040,40387,159841270
CRI,CTG,168,490,2017458
CRI,CTG,11458,29933,121396280
CRI,CTG,1815,2123,8511457
CRI,CTG,430,959,3911896
CRI,CTG,180,625,2546769
CRI,CTG,97,9403,37215188
CRI,CTG,1550,24460,96948526
CRI,CTG,2240,7508,30889225
CRI,CTG,572,1580,6361912
CRI,CTG,30,20,80352
CRI,CTG,30,10,40296
CRI,CTG,10,3,12232
CRI,CTG,4,4,15831
CRI,CTG,5,0,1791
CRI,CTG,1,1,3583
CRI,CTG,1,1,3583
CRI,CTG,13,12,47168
CRI,CTG,36,18,72556
CRI,CTG,100,5,19903
CRI,CTG,1,24,95536
CRI,CTG,7,245,990905
CRI,CTG,31,6,25017
CRI,CTG,16,80,320405
CRI,CTG,4,4,16020
CRI,CTG,17,18,72448
CRI,CTG,80,12,46096
CRI,CTG,20000,74566,306957691
CRI,CTG,20050,74752,307725065
CRI,CTG,10000,43300,174810327
CRI,CTG,10000,35500,143320245
CRI,CTG,20000,73000,294714870
CRI,CTG,60428,126910,514865809
CRI,CTG,3880,9352,37942491
CRI,CTG,275,823,3340322
CRI,CTG,13699,57886,229436085
CRI,CTG,644,1089,4327720
CRI,CTG,20447,45866,182322551
CRI,CTG,1206,2212,8793177
CRI,CTG,18700,6254,25312649
CRI,CTG,22331,45039,180350868
CRI,CTG,6559,15866,63083693
CRI,CTG,245,830,3299007
CRI,CTG,559,4500,17887905
CRI,CTG,57,1604,6376044
CRI,CTG,27,1029,4089573
CRI,CTG,62,500,1987545
CRI,CTG,500,175,695641
CRI,CTG,8,386,1532795
CRI,CTG,124,1060,4212005
CRI,CTG,1911,19837,78853065
CRI,CTG,22000,53600,213064824
CRI,CTG,20000,22400,89042016
CRI,CTG,20000,3000,11925270
CRI,CTG,36,212,844309
CRI,CTG,12,407,1617067
CRI,CTG,538,174,698362
CRI,CTG,4380,2238,8964926
CRI,CTG,119,24276,97226837
CRI,CTG,61,558,2234823
CRI,CTG,60,542,2172505
CRI,CTG,1616,14723,58967940
CRI,CTG,585,5329,21342124
CRI,CTG,25,231,926010
CRI,CTG,12,109,435751
CRI,CTG,19,85,341311
CRI,CTG,23,14,54429
CRI,CTG,137,1027,4114478
CRI,CTG,1255,5211,20869326
CRI,CTG,50,23100,93488201
CRI,CTG,1,19000,76895090
CRI,CTG,1150,16744,66269851
CRI,CTG,236600,122915,490713965
CRI,CTG,2400,3554,14065915
CRI,CTG,10,261,1031197
CRI,CTG,78620,4050,16028414
CRI,CTG,0,3,11082
CRI,CTG,2760,77,304194
CRI,CTG,150150,74140,294712060
CRI,CTG,21700,22866,94079412
CRI,CTG,1,5000,20461650
CRI,CTG,8450,19964,81401523
CRI,CTG,10412,40792,166325913
CRI,CTG,11890,34624,137692517
CRI,CTG,11890,2397,9534275
CRI,CTG,485,832,3393042
CRI,CTG,450,388,1582454
CRI,CTG,205,1232,5021367
CRI,CTG,60,382,1557786
CRI,CTG,2345,4592,18722585
CRI,CTG,100,10,40774
CRI,CTG,16,26,106401
CRI,CTG,4000,10200,41380788
CRI,CTG,1540,3003,12182991
CRI,CTG,30030,37120,150594262
CRI,CTG,106880,51807,210176592
CRI,CTG,11600,9642,39118638
CRI,CTG,915,4162,16882956
CRI,CTG,20000,98340,402439732
CRI,CTG,436,6699,27412677
CRI,CTG,46,70,287241
CRI,CTG,68,101,413612
CRI,CTG,45,46,186692
CRI,CTG,44,62,255198
CRI,CTG,432,567,2321661
CRI,CTG,679,717,2933587
CRI,CTG,345,527,2155103
CRI,CTG,1972,16014,65534900
CRI,CTG,1309,6604,27025584
CRI,CTG,98,563,2303818
CRI,CTG,15,105,429572
CRI,CTG,0,197,783093
CRI,CTG,43,300,1192527
CRI,CTG,13779,21011,83520616
CRI,CTG,2099,42299,168144001
CRI,CTG,3321,30029,119022757
CRI,CTG,28872,88585,362518562
CRI,CTG,307000,60003,245550440
CRI,CTG,305,422,1678680
CRI,CTG,210,664,2637870
CRI,CTG,841,7413,29468972
CRI,CTG,233,382,1561797
CRI,CTG,2703,18887,75075855
CRI,CTG,13,92,364516
CRI,CTG,21,267,1091424
CRI,CTG,126,5124,20521647
CRI,CTG,9,66,260368
CRI,CTG,60,5281,20990860
CRI,CTG,45,198,788857
CRI,CTG,40,353,1402412
CRI,CTG,105,1654,6574282
CRI,CTG,65,346,1377170
CRI,CTG,30,1002,3981848
CRI,CTG,610,2409,9574601
CRI,CTG,1,114887,460129609
CRI,CTG,19888,51649,205308072
CRI,CTG,450,1035,4114218
CRI,CTG,263,282,1119942
CRI,CTG,130,7182,28551084
CRI,CTG,920,14297,56832060
CRI,CTG,0,552,2195323
CRI,CTG,850,2513,9989560
CRI,CTG,685,1342,5335008
CRI,CTG,340,1221,4851995
CRI,CTG,70,132,523122
CRI,CTG,878,2676,10636824
CRI,CTG,1,98147,397211705
CRI,CTG,165,592,2354168
CRI,CTG,35,238,946071
CRI,CTG,75,94,372665
CRI,CTG,45,84,334504
CRI,CTG,20,30,119253
CRI,CTG,4806,24887,100560288
CRI,CTG,40000,14630,59122548
CRI,CTG,48806,5008,20240967
CRI,CTG,2950,16262,65131808
CRI,CTG,992,3593,14703128
CRI,CTG,602700,22933,93112760
CRI,CTG,13628,13527,53936005
CRI,CTG,209040,26640,109019917
CRI,CTG,1944,11996,48391519
CRI,CTG,57684,117629,468937201
CRI,CTG,71640,52436,208399005
CRI,CTG,133800,91031,361584276
CRI,CTG,3621,2799,11129596
CRI,CTG,11320,88006,349695740
CRI,CTG,1000,5254,21044187
CRI,CTG,14593,27217,109007320
CRI,CTG,127,4281,17313617
CRI,CTG,192,6460,26125553
CRI,CTG,575,19327,78166546
CRI,CTG,671,22536,91148655
CRI,CTG,245,8243,33339300
CRI,CTG,290,4280,17266003
CRI,CTG,1284,8189,33033034
CRI,CTG,62,554,2204760
CRI,CTG,595,7567,30090839
CRI,CTG,93,1047,4163751
CRI,CTG,1563,3426,13624654
CRI,CTG,211,5126,20287727
CRI,CTG,191,2204,8723994
CRI,CTG,163,2966,11738627
CRI,CTG,5656,28751,116283060
CRI,CTG,185,10900,44606397
CRI,CTG,375000,11282,45805597
CRI,CTG,951,6902,27862667
CRI,CTG,4032,25449,102742448
CRI,CTG,54,1528,6075030
CRI,CTG,651,10403,42419484
CRI,CTG,3,137,559669
CRI,CTG,73000,32410,128889186
CRI,CTG,1699,3249,12858043
CRI,CTG,3378,35035,143374782
CRI,CTG,15,1219,4852835
CRI,CTG,6469,24652,98307865
CRI,CTG,1482,18271,73213643
CRI,CTG,6442,42787,172211436
CRI,CTG,70,111,447610
CRI,CTG,11,666,2693352
CRI,CTG,127,6197,24668093
CRI,CTG,10887,27500,108839348
CRI,CTG,45539,47717,192851075
CRI,CTG,376,3449,13651140
CRI,CTG,54,453,1794770
CRI,CTG,444,2162,8555195
CRI,CTG,4,101,398033
CRI,CTG,12,173,683428
CRI,CTG,35,262,1034957
CRI,CTG,50,45,178100
CRI,CTG,17,289,1142806
CRI,CTG,8,174,689602
CRI,CTG,22,557,2204715
CRI,CTG,302,1571,6218804
CRI,CTG,50,66,259234
CRI,CTG,155,368,1457845
CRI,CTG,15,32,125263
CRI,CTG,200,862,3411202
CRI,CTG,185,285,1126381
CRI,CTG,3413,6033,23876554
CRI,CTG,35,274,1083242
CRI,CTG,5,21525,86900918
CRI,CTG,1658,2801,11138652
CRI,CTG,5984,18003,71596164
CRI,CTG,18336,18648,74161186
CRI,CTG,47,508,2050194
CRI,CTG,748,175,704508
CRI,CTG,6,3,12134
CRI,CTG,38,19,76846
CRI,CTG,41,82,330774
CRI,CTG,10,3,12665
CRI,CTG,500,403,1631110
CRI,CTG,25,4,15831
CRI,CTG,50,15,59367
CRI,CTG,2,1,3958
CRI,CTG,7,17,68264
CRI,CTG,27,48,189973
CRI,CTG,265,260,1027635
CRI,CTG,160,40,158311
CRI,CTG,10,20,79155
CRI,CTG,10,25,101962
CRI,CTG,350,35,138522
CRI,CTG,136,16725,67906009
CRI,CTG,12190,22228,89739467
CRI,CTG,45,48,193111
CRI,CTG,561,726,2895064
CRI,CTG,800,1091,4352531
CRI,CTG,156,185,737292
CRI,CTG,308,277,1105718
CRI,CTG,9,78,309256
CRI,CTG,1547,10963,43742481
CRI,CTG,6,49,193709
CRI,CTG,33,185,739805
CRI,CTG,107,518,2065327
CRI,CTG,77,506,2017448
CRI,CTG,181,1184,4723152
CRI,CTG,2083,39219,158334070
CRI,CTG,1290,6435,26106409
CRI,CTG,76,670,2718150
CRI,CTG,48,586,2378868
CRI,CTG,161,364,1476726
CRI,CTG,250,447,1813452
CRI,CTG,2880,1328,5386318
CRI,CTG,42,46,185240
CRI,CTG,3,107,434255
CRI,CTG,11,73,295345
CRI,CTG,4,168,678248
CRI,CTG,100,221,892219
CRI,CTG,100,219,884145
CRI,CTG,13,364,1469537
CRI,CTG,60,413,1668974
CRI,CTG,75,231,932591
CRI,CTG,1,10000,40601500
CRI,CTG,80000,36000,143103240
CRI,CTG,5486,23210,94366986
CRI,CTG,2,2431,9735700
CRI,CTG,8,2081,8333088
CRI,CTG,13,3548,14211635
CRI,CTG,20,7684,30774681
CRI,CTG,369,10650,42655531
CRI,CTG,9,7231,28959548
CRI,CTG,20450,10634,43141500
CRI,CTG,6000,15193,60477483
CRI,CTG,60000,51006,203038054
CRI,CTG,22100,37690,153678714
CRI,CTG,6511,36609,149270104
CRI,CTG,14270,33236,135516858
CRI,CTG,62,84,342464
CRI,CTG,21050,32086,132122161
CRI,CTG,193590,89826,356030688
CRI,CTG,22100,57580,233032594
CRI,CTG,66000,107382,434586766
CRI,CTG,140808,13203,52256100
CRI,CTG,49744,1286,5091671
CRI,CTG,14000,665,2631482
CRI,CTG,493440,4478,17724556
CRI,CTG,102700,163160,666797198
CRI,CTG,111000,138513,561469348
CRI,CTG,114000,161750,651031533
CRI,CTG,23176,114959,464052268
CRI,CTG,51364,130753,533868691
CRI,CTG,126976,246893,1000954716
CRI,CTG,12224,71458,290770865
CRI,CTG,59520,165244,667005509
CRI,CTG,1352,86355,355586824
CRI,CTG,768,58844,234013809
CRI,CTG,16935,83217,337875086
CRI,CTG,1018,33902,138738172
CRI,CTG,9,67,272243
CRI,CTG,2283,21756,86105125
CRI,CTG,94,726,2971032
CRI,CTG,3576,20428,82430315
CRI,CTG,79200,131670,525348816
CRI,CTG,24000,28372,113633084
CRI,CTG,3654,15435,62262166
CRI,CTG,18556,43126,173962549
CRI,CTG,5372,244712,980087124
CRI,CTG,3642,42650,170816810
CRI,CTG,266,40,159074
CRI,CTG,10500,33265,131848354
CRI,CTG,1500,6417,25519979
CRI,CTG,21856,95607,385985441
CRI,CTG,39000,61698,248879243
CRI,CTG,117325,224342,891778051
CRI,CTG,340200,557428,2233941902
CRI,CTG,3173,13918,56263806
CRI,CTG,122381,417677,1687399201
CRI,CTG,76388,328475,1323807129
CRI,CTG,1675,9418,37864414
CRI,CTG,10800,49003,197514333
CRI,CTG,57,6761,27815768
CRI,CTG,17183,59070,233785474
CRI,CTG,600,2614,10345611
CRI,CTG,37,12,50152
CRI,CTG,58,3,11729
CRI,CTG,300,15,60668
CRI,CTG,537,11948,47669211
CRI,CTG,1500,6265,25091701
CRI,CTG,82674,276744,1108374562
CRI,CTG,23705,106615,427000193
CRI,CTG,409,2456,9836107
CRI,CTG,264,1632,6536258
CRI,CTG,1263,10405,41673610
CRI,CTG,29,29,116147
CRI,CTG,83512,138002,560163693
CRI,CTG,5300,16652,67857306
CRI,CTG,2160,778,3182196
CRI,CTG,18424,29285,118808056
CRI,CTG,120149,188602,749710719
CRI,CTG,8383,28233,112230306
CRI,CTG,23826,23126,94293858
CRI,CTG,5684,30451,125386658
CRI,CTG,27000,6372,26076327
CRI,CTG,800,18600,76117338
CRI,CTG,4065,71576,289544463
CRI,CTG,513,2433,9957867
CRI,CTG,1831,15938,65223556
CRI,CTG,1344,2406,9845164
CRI,CTG,2244,4017,16437907
CRI,CTG,1524,2692,11016593
CRI,CTG,1768,11575,47369743
CRI,CTG,423,1629,6664564
CRI,CTG,653,1397,5718704
CRI,CTG,862,1845,7549039
CRI,CTG,592,1267,5184491
CRI,CTG,674,1442,5902613
CRI,CTG,24186,24964,100965408
CRI,CTG,1855,10281,42073204
CRI,CTG,1991,9934,39786586
CRI,CTG,940,6420,25918558
CRI,CTG,360,1839,7425402
CRI,CTG,260,974,3932021
CRI,CTG,290,1150,4641355
CRI,CTG,15,5,20223
CRI,CTG,10100,5918,23935410
CRI,CTG,7222,106959,435915138
CRI,CTG,9130,22304,89776370
CRI,CTG,966,9775,39790273
CRI,CTG,292440,91708,369678984
CRI,CTG,189000,73410,298922908
CRI,CTG,1400,17946,71874807
CRI,CTG,1000,6450,25565026
CRI,CTG,4,101,409851
CRI,CTG,1052,5297,21624949
CRI,CTG,156,5605,22937837
CRI,CTG,55,655,2652112
CRI,CTG,5,87,352908
CRI,CTG,35,665,2635774
CRI,CTG,40,62779,258437133
CRI,CTG,355,1824,7363835
CRI,CTG,6507,33417,134908840
CRI,CTG,1871,9609,38792430
CRI,CTG,34,245,1003644
CRI,CTG,4,105,424623
CRI,CTG,100,3372,13799337
CRI,CTG,16,402,1627545
CRI,CTG,84,4228,17071056
CRI,CTG,30,214,881281
CRI,CTG,22,288,1166377
CRI,CTG,6,177,714381
CRI,CTG,85,2390,9743831
CRI,CTG,1360,6024,24737449
CRI,CTG,37849,2142,8706109
CRI,CTG,2,223,914472
CRI,CTG,40,114,459997
CRI,CTG,1200,1531,6180130
CRI,CTG,440,788,3182315
CRI,CTG,900,684,2760792
CRI,CTG,400,7600,30123132
CRI,CTG,380,26928,109746782
CRI,CTG,306,16463,65253997
CRI,CTG,9137,42997,174869506
CRI,CTG,12142,50295,205522746
CRI,CTG,50,35,141302
CRI,CTG,3840,11535,46570440
CRI,CTG,1474,6217,25099049
CRI,CTG,3488,8085,32872644
CRI,CTG,100000,23289,94481264
CRI,CTG,49421,50450,204674611
CRI,CTG,2,3070,12208899
CRI,CTG,1200,38064,151307826
CRI,CTG,2227,26432,108166461
CRI,CTG,20000,24480,97310203
CRI,CTG,25005,23630,93931297
CRI,CTG,42,410,1629350
CRI,CTG,312,457,1815583
CRI,CTG,7,147,585809
CRI,CTG,33,28,112853
CRI,CTG,31,44076,181343174
CRI,CTG,68332,29210,115820406
CRI,CTG,1922,18652,75731298
CRI,CTG,2,2,8120
CRI,CTG,90396,39645,159517223
CRI,CTG,3324,19435,77672018
CRI,CTG,1,1,4066
CRI,CTG,3,3702,14945677
CRI,CTG,68,110421,445791041
CRI,CTG,372,1731,6879052
CRI,CTG,4013,14556,57862285
CRI,CTG,1966,10997,43715814
CRI,CTG,1200000,22080,90358646
CRI,CTG,74757,149024,602727117
CRI,CTG,1,682,2751991
CRI,CTG,8,3786,15284196
CRI,CTG,291,12755,51496337
CRI,CTG,234,76834,311957565
CRI,CTG,1200000,22080,87769987
CRI,CTG,148,119438,479400470
CRI,CTG,1916,6477,26407948
CRI,CTG,459,1205,4914661
CRI,CTG,462,2067,8427538
CRI,CTG,2900,4439,18101224
CRI,CTG,32,272,1109268
CRI,CTG,17,193,788618
CRI,CTG,2184,7297,29754833
CRI,CTG,173,1434,5846845
CRI,CTG,467,1576,6427758
CRI,CTG,49,250,1019727
CRI,CTG,518,2808,11559796
CRI,CTG,50,6,26140
CRI,CTG,240,448,1846085
CRI,CTG,0,4,14408
CRI,CTG,1,12,49481
CRI,CTG,1,10,42936
CRI,CTG,0,5,20459
CRI,CTG,7,3,12309
CRI,CTG,1,69,286062
